"","date","state","grocery","parks","recreation","transit","work","residence","average","cases_new","ma_7day_recreation","ma_7day_grocery","ma_7day_parks","ma_7day_transit","ma_7day_work","ma_7day_residence"
"9222",2022-04-29,"Perak",61,42,22,42,8,7,41.6666666666667,175,10.8571428571429,44.1428571428571,25.8571428571429,10,8.28571428571429,8.85714285714286
"9223",2022-04-30,"Perak",67,43,27,83,2,8,45.6666666666667,123,14.1428571428571,49,30.8571428571429,22.4285714285714,7.57142857142857,8.42857142857143
"9224",2022-05-01,"Perak",82,104,44,95,-5,5,76.6666666666667,96,19.7142857142857,56.7142857142857,44,37,5.28571428571429,7.71428571428571
"9225",2022-05-02,"Perak",60,305,38,137,-66,9,134.333333333333,73,24.4285714285714,58.7142857142857,83.1428571428571,56.7142857142857,-5.28571428571429,7.71428571428571
"9226",2022-05-03,"Perak",91,309,59,187,-67,8,153,41,31.4285714285714,65.1428571428571,123.285714285714,83.1428571428571,-16.1428571428571,7.57142857142857
"9227",2022-05-04,"Perak",93,259,63,220,-61,8,138.333333333333,37,38.4285714285714,71.8571428571429,156.428571428571,112.857142857143,-25.8571428571429,7.57142857142857
"9228",2022-05-05,"Perak",83,203,53,186,-38,6,113,41,43.7142857142857,76.7142857142857,180.714285714286,135.714285714286,-32.4285714285714,7.28571428571429
"9229",2022-05-06,"Perak",73,135,37,113,-30,9,81.6666666666667,64,45.8571428571429,78.4285714285714,194,145.857142857143,-37.8571428571429,7.57142857142857
"9230",2022-05-07,"Perak",42,68,19,102,-11,7,43,70,44.7142857142857,74.8571428571429,197.571428571429,148.571428571429,-39.7142857142857,7.42857142857143
"9231",2022-05-08,"Perak",30,45,14,60,1,6,29.6666666666667,91,40.4285714285714,67.4285714285714,189.142857142857,143.571428571429,-38.8571428571429,7.57142857142857
"9232",2022-05-09,"Perak",46,44,12,47,2,9,34,97,36.7142857142857,65.4285714285714,151.857142857143,130.714285714286,-29.1428571428571,7.57142857142857
"9233",2022-05-10,"Perak",38,35,10,22,5,9,27.6666666666667,120,29.7142857142857,57.8571428571429,112.714285714286,107.142857142857,-18.8571428571429,7.71428571428571
"9234",2022-05-11,"Perak",33,28,8,16,5,9,23,221,21.8571428571429,49.2857142857143,79.7142857142857,78,-9.42857142857143,7.85714285714286
"9235",2022-05-12,"Perak",28,29,4,13,7,10,20.3333333333333,199,14.8571428571429,41.4285714285714,54.8571428571429,53.2857142857143,-3,8.42857142857143
"9236",2022-05-13,"Perak",27,28,5,24,10,9,20,174,10.2857142857143,34.8571428571429,39.5714285714286,40.5714285714286,2.71428571428571,8.42857142857143
"9237",2022-05-14,"Perak",25,39,9,46,5,7,24.3333333333333,116,8.85714285714286,32.4285714285714,35.4285714285714,32.5714285714286,5,8.42857142857143
"9238",2022-05-15,"Perak",18,55,13,36,1,6,28.6666666666667,105,8.71428571428571,30.7142857142857,36.8571428571429,29.1428571428571,5,8.42857142857143
"9239",2022-05-16,"Perak",43,48,16,61,-33,13,35.6666666666667,78,9.28571428571429,30.2857142857143,37.4285714285714,31.1428571428571,0,9
"9240",2022-05-17,"Perak",34,33,7,14,6,8,24.6666666666667,95,8.85714285714286,29.7142857142857,37.1428571428571,30,0.142857142857143,8.85714285714286
"9241",2022-05-18,"Perak",28,29,5,6,5,9,20.6666666666667,94,8.42857142857143,29,37.2857142857143,28.5714285714286,0.142857142857143,8.85714285714286
"9242",2022-05-19,"Perak",28,29,2,7,7,10,19.6666666666667,125,8.14285714285714,29,37.2857142857143,27.7142857142857,0.142857142857143,8.85714285714286
"9243",2022-05-20,"Perak",23,27,1,11,10,9,17,112,7.57142857142857,28.4285714285714,37.1428571428571,25.8571428571429,0.142857142857143,8.85714285714286
"9244",2022-05-21,"Perak",19,30,2,20,7,9,17,98,6.57142857142857,27.5714285714286,35.8571428571429,22.1428571428571,0.428571428571429,9.14285714285714
"9245",2022-05-22,"Perak",16,34,3,19,7,7,17.6666666666667,85,5.14285714285714,27.2857142857143,32.8571428571429,19.7142857142857,1.28571428571429,9.28571428571429
"9246",2022-05-23,"Perak",33,36,2,8,6,9,23.6666666666667,75,3.14285714285714,25.8571428571429,31.1428571428571,12.1428571428571,6.85714285714286,8.71428571428571
"9247",2022-05-24,"Perak",25,27,0,4,7,10,17.3333333333333,56,2.14285714285714,24.5714285714286,30.2857142857143,10.7142857142857,7,9
"9248",2022-05-25,"Perak",29,23,5,9,6,9,19,117,2.14285714285714,24.7142857142857,29.4285714285714,11.1428571428571,7.14285714285714,9
"9249",2022-05-26,"Perak",30,31,6,15,8,9,22.3333333333333,109,2.71428571428571,25,29.7142857142857,12.2857142857143,7.28571428571429,8.85714285714286
"9250",2022-05-27,"Perak",27,31,4,22,10,8,20.6666666666667,121,3.14285714285714,25.5714285714286,30.2857142857143,13.8571428571429,7.28571428571429,8.71428571428571
"9251",2022-05-28,"Perak",21,33,6,30,9,7,20,78,3.71428571428571,25.8571428571429,30.7142857142857,15.2857142857143,7.57142857142857,8.42857142857143
"9252",2022-05-29,"Perak",17,37,6,27,8,7,20,81,4.14285714285714,26,31.1428571428571,16.4285714285714,7.71428571428571,8.42857142857143
"9253",2022-05-30,"Perak",32,37,4,13,6,9,24.3333333333333,82,4.42857142857143,25.8571428571429,31.2857142857143,17.1428571428571,7.71428571428571,8.42857142857143
"9254",2022-05-31,"Perak",30,32,5,10,8,9,22.3333333333333,73,5.14285714285714,26.5714285714286,32,18,7.85714285714286,8.28571428571429
"9255",2022-06-01,"Perak",28,28,6,11,6,9,20.6666666666667,151,5.28571428571429,26.4285714285714,32.7142857142857,18.2857142857143,7.85714285714286,8.28571428571429
"9256",2022-06-02,"Perak",26,30,5,17,8,9,20.3333333333333,141,5.14285714285714,25.8571428571429,32.5714285714286,18.5714285714286,7.85714285714286,8.28571428571429
"9257",2022-06-03,"Perak",28,38,9,51,8,8,25,129,5.85714285714286,26,33.5714285714286,22.7142857142857,7.57142857142857,8.28571428571429
"9258",2022-06-04,"Perak",28,55,16,106,0,6,33,92,7.28571428571429,27,36.7142857142857,33.5714285714286,6.28571428571429,8.14285714285714
"9259",2022-06-05,"Perak",27,101,27,83,-2,3,51.6666666666667,90,10.2857142857143,28.4285714285714,45.8571428571429,41.5714285714286,4.85714285714286,7.57142857142857
"9260",2020-02-15,"Perlis",-5,-16,-5,-27,1,2,-8.66666666666667,0,NA,NA,NA,NA,NA,NA
"9261",2020-02-16,"Perlis",-6,-12,-2,-22,2,1,-6.66666666666667,0,NA,NA,NA,NA,NA,NA
"9262",2020-02-17,"Perlis",-4,11,-4,-29,3,1,1,0,NA,NA,NA,NA,NA,NA
"9263",2020-02-18,"Perlis",-10,-5,-5,-32,2,1,-6.66666666666667,0,NA,NA,NA,NA,NA,NA
"9264",2020-02-19,"Perlis",-6,4,-5,-33,1,1,-2.33333333333333,0,NA,NA,NA,NA,NA,NA
"9265",2020-02-20,"Perlis",-5,-1,4,-28,1,1,-0.666666666666667,0,NA,NA,NA,NA,NA,NA
"9266",2020-02-21,"Perlis",-5,-6,-1,-21,3,0,-4,0,-2.57142857142857,-5.85714285714286,-3.57142857142857,-27.4285714285714,1.85714285714286,1
"9267",2020-02-22,"Perlis",-1,-8,1,-24,1,0,-2.66666666666667,0,-1.71428571428571,-5.28571428571429,-2.42857142857143,-27,1.85714285714286,0.714285714285714
"9268",2020-02-23,"Perlis",2,-7,3,-16,0,0,-0.666666666666667,0,-1,-4.14285714285714,-1.71428571428571,-26.1428571428571,1.57142857142857,0.571428571428571
"9269",2020-02-24,"Perlis",10,0,6,-25,3,1,5.33333333333333,0,0.428571428571429,-2.14285714285714,-3.28571428571429,-25.5714285714286,1.57142857142857,0.571428571428571
"9270",2020-02-25,"Perlis",5,0,7,-29,1,1,4,0,2.14285714285714,0,-2.57142857142857,-25.1428571428571,1.42857142857143,0.571428571428571
"9271",2020-02-26,"Perlis",9,-1,5,-28,1,1,4.33333333333333,0,3.57142857142857,2.14285714285714,-3.28571428571429,-24.4285714285714,1.42857142857143,0.571428571428571
"9272",2020-02-27,"Perlis",3,7,6,-17,4,1,5.33333333333333,0,3.85714285714286,3.28571428571429,-2.14285714285714,-22.8571428571429,1.85714285714286,0.571428571428571
"9273",2020-02-28,"Perlis",3,-14,8,-6,2,0,-1,0,5.14285714285714,4.42857142857143,-3.28571428571429,-20.7142857142857,1.71428571428571,0.571428571428571
"9274",2020-02-29,"Perlis",2,-6,12,-11,-1,-3,2.66666666666667,0,6.71428571428571,4.85714285714286,-3,-18.8571428571429,1.42857142857143,0.142857142857143
"9275",2020-03-01,"Perlis",1,-12,8,-4,0,-2,-1,0,7.42857142857143,4.71428571428571,-3.71428571428571,-17.1428571428571,1.42857142857143,-0.142857142857143
"9276",2020-03-02,"Perlis",1,-5,5,-23,3,0,0.333333333333333,0,7.28571428571429,3.42857142857143,-4.42857142857143,-16.8571428571429,1.42857142857143,-0.285714285714286
"9277",2020-03-03,"Perlis",-4,-5,3,-29,3,1,-2,0,6.71428571428571,2.14285714285714,-5.14285714285714,-16.8571428571429,1.71428571428571,-0.285714285714286
"9278",2020-03-04,"Perlis",1,-18,0,-31,2,1,-5.66666666666667,0,6,1,-7.57142857142857,-17.2857142857143,1.85714285714286,-0.285714285714286
"9279",2020-03-05,"Perlis",-4,-14,3,-23,2,1,-5,0,5.57142857142857,0,-10.5714285714286,-18.1428571428571,1.57142857142857,-0.285714285714286
"9280",2020-03-06,"Perlis",-4,-29,1,-14,2,2,-10.6666666666667,0,4.57142857142857,-1,-12.7142857142857,-19.2857142857143,1.57142857142857,0
"9281",2020-03-07,"Perlis",6,-23,9,-23,-1,0,-2.66666666666667,0,4.14285714285714,-0.428571428571429,-15.1428571428571,-21,1.57142857142857,0.428571428571429
"9282",2020-03-08,"Perlis",3,-17,5,-13,0,-1,-3,0,3.71428571428571,-0.142857142857143,-15.8571428571429,-22.2857142857143,1.57142857142857,0.571428571428571
"9283",2020-03-09,"Perlis",1,-3,4,-29,3,0,0.666666666666667,0,3.57142857142857,-0.142857142857143,-15.5714285714286,-23.1428571428571,1.57142857142857,0.571428571428571
"9284",2020-03-10,"Perlis",-2,-12,4,-32,1,0,-3.33333333333333,0,3.71428571428571,0.142857142857143,-16.5714285714286,-23.5714285714286,1.28571428571429,0.428571428571429
"9285",2020-03-11,"Perlis",1,-11,5,-38,1,0,-1.66666666666667,0,4.42857142857143,0.142857142857143,-15.5714285714286,-24.5714285714286,1.14285714285714,0.285714285714286
"9286",2020-03-12,"Perlis",2,11,8,-21,1,0,7,0,5.14285714285714,1,-12,-24.2857142857143,1,0.142857142857143
"9287",2020-03-13,"Perlis",6,-7,5,-14,0,0,1.33333333333333,1,5.71428571428571,2.42857142857143,-8.85714285714286,-24.2857142857143,0.714285714285714,-0.142857142857143
"9288",2020-03-14,"Perlis",3,-3,5,-12,-7,0,1.66666666666667,1,5.14285714285714,2,-6,-22.7142857142857,-0.142857142857143,-0.142857142857143
"9289",2020-03-15,"Perlis",6,-4,11,8,-7,-1,4.33333333333333,4,6,2.42857142857143,-4.14285714285714,-19.7142857142857,-1.14285714285714,-0.142857142857143
"9290",2020-03-16,"Perlis",25,14,11,7,-18,2,16.6666666666667,3,7,5.85714285714286,-1.71428571428571,-14.5714285714286,-4.14285714285714,0.142857142857143
"9291",2020-03-17,"Perlis",35,-5,7,24,-18,-1,12.3333333333333,0,7.42857142857143,11.1428571428571,-0.714285714285714,-6.57142857142857,-6.85714285714286,0
"9292",2020-03-18,"Perlis",-13,-35,-47,-16,-46,13,-31.6666666666667,0,0,9.14285714285714,-4.14285714285714,-3.42857142857143,-13.5714285714286,1.85714285714286
"9293",2020-03-19,"Perlis",-25,-51,-59,-61,-49,20,-45,1,-9.57142857142857,5.28571428571429,-13,-9.14285714285714,-20.7142857142857,4.71428571428571
"9294",2020-03-20,"Perlis",-40,-63,-68,-82,-50,24,-57,0,-20,-1.28571428571429,-21,-18.8571428571429,-27.8571428571429,8.14285714285714
"9295",2020-03-21,"Perlis",-41,-67,-70,-85,-37,23,-59.3333333333333,0,-30.7142857142857,-7.57142857142857,-30.1428571428571,-29.2857142857143,-32.1428571428571,11.4285714285714
"9296",2020-03-22,"Perlis",-65,-69,-77,-91,-36,27,-70.3333333333333,0,-43.2857142857143,-17.7142857142857,-39.4285714285714,-43.4285714285714,-36.2857142857143,15.4285714285714
"9297",2020-03-23,"Perlis",-54,-59,-74,-92,-66,29,-62.3333333333333,0,-55.4285714285714,-29,-49.8571428571429,-57.5714285714286,-43.1428571428571,19.2857142857143
"9298",2020-03-24,"Perlis",-53,-64,-72,-90,-58,27,-63,0,-66.7142857142857,-41.5714285714286,-58.2857142857143,-73.8571428571429,-48.8571428571429,23.2857142857143
"9299",2020-03-25,"Perlis",-47,-59,-70,-91,-58,26,-58.6666666666667,1,-70,-46.4285714285714,-61.7142857142857,-84.5714285714286,-50.5714285714286,25.1428571428571
"9300",2020-03-26,"Perlis",-46,-58,-69,-91,-57,27,-57.6666666666667,0,-71.4285714285714,-49.4285714285714,-62.7142857142857,-88.8571428571429,-51.7142857142857,26.1428571428571
"9301",2020-03-27,"Perlis",-50,-65,-72,-94,-53,27,-62.3333333333333,0,-72,-50.8571428571429,-63,-90.5714285714286,-52.1428571428571,26.5714285714286
"9302",2020-03-28,"Perlis",-58,-70,-76,-97,-42,27,-68,0,-72.8571428571429,-53.2857142857143,-63.4285714285714,-92.2857142857143,-52.8571428571429,27.1428571428571
"9303",2020-03-29,"Perlis",-61,-63,-75,-95,-34,26,-66.3333333333333,0,-72.5714285714286,-52.7142857142857,-62.5714285714286,-92.8571428571429,-52.5714285714286,27
"9304",2020-03-30,"Perlis",-51,-52,-71,-93,-57,26,-58,1,-72.1428571428571,-52.2857142857143,-61.5714285714286,-93,-51.2857142857143,26.5714285714286
"9305",2020-03-31,"Perlis",-50,-58,-71,-91,-56,26,-59.6666666666667,1,-72,-51.8571428571429,-60.7142857142857,-93.1428571428571,-51,26.4285714285714
"9306",2020-04-01,"Perlis",-56,-57,-72,-91,-56,26,-61.6666666666667,0,-72.2857142857143,-53.1428571428571,-60.4285714285714,-93.1428571428571,-50.7142857142857,26.4285714285714
"9307",2020-04-02,"Perlis",-55,-64,-72,-92,-56,28,-63.6666666666667,0,-72.7142857142857,-54.4285714285714,-61.2857142857143,-93.2857142857143,-50.5714285714286,26.5714285714286
"9308",2020-04-03,"Perlis",-60,-67,-74,-94,-53,29,-67,0,-73,-55.8571428571429,-61.5714285714286,-93.2857142857143,-50.5714285714286,26.8571428571429
"9309",2020-04-04,"Perlis",-59,-66,-74,-94,-40,27,-66.3333333333333,0,-72.7142857142857,-56,-61,-92.8571428571429,-50.2857142857143,26.8571428571429
"9310",2020-04-05,"Perlis",-61,-68,-75,-94,-35,27,-68,1,-72.7142857142857,-56,-61.7142857142857,-92.7142857142857,-50.4285714285714,27
"9311",2020-04-06,"Perlis",-46,-58,-68,-91,-54,26,-57.3333333333333,0,-72.2857142857143,-55.2857142857143,-62.5714285714286,-92.4285714285714,-50,27
"9312",2020-04-07,"Perlis",-50,-57,-68,-92,-54,27,-58.3333333333333,4,-71.8571428571429,-55.2857142857143,-62.4285714285714,-92.5714285714286,-49.7142857142857,27.1428571428571
"9313",2020-04-08,"Perlis",-50,-56,-70,-92,-55,26,-58.6666666666667,0,-71.5714285714286,-54.4285714285714,-62.2857142857143,-92.7142857142857,-49.5714285714286,27.1428571428571
"9314",2020-04-09,"Perlis",-49,-61,-69,-92,-55,28,-59.6666666666667,0,-71.1428571428571,-53.5714285714286,-61.8571428571429,-92.7142857142857,-49.4285714285714,27.1428571428571
"9315",2020-04-10,"Perlis",-55,-66,-70,-96,-52,28,-63.6666666666667,0,-70.5714285714286,-52.8571428571429,-61.7142857142857,-93,-49.2857142857143,27
"9316",2020-04-11,"Perlis",-57,-71,-70,-94,-37,27,-66,0,-70,-52.5714285714286,-62.4285714285714,-93,-48.8571428571429,27
"9317",2020-04-12,"Perlis",-57,-69,-71,-94,-31,26,-65.6666666666667,0,-69.4285714285714,-52,-62.5714285714286,-93,-48.2857142857143,26.8571428571429
"9318",2020-04-13,"Perlis",-47,-55,-66,-91,-52,25,-56,0,-69.1428571428571,-52.1428571428571,-62.1428571428571,-93,-48,26.7142857142857
"9319",2020-04-14,"Perlis",-50,-60,-64,-91,-51,25,-58,0,-68.5714285714286,-52.1428571428571,-62.5714285714286,-92.8571428571429,-47.5714285714286,26.4285714285714
"9320",2020-04-15,"Perlis",-52,-61,-71,-92,-53,27,-61.3333333333333,0,-68.7142857142857,-52.4285714285714,-63.2857142857143,-92.8571428571429,-47.2857142857143,26.5714285714286
"9321",2020-04-16,"Perlis",-50,-56,-72,-92,-53,28,-59.3333333333333,0,-69.1428571428571,-52.5714285714286,-62.5714285714286,-92.8571428571429,-47,26.5714285714286
"9322",2020-04-17,"Perlis",-58,-68,-74,-95,-50,29,-66.6666666666667,0,-69.7142857142857,-53,-62.8571428571429,-92.7142857142857,-46.7142857142857,26.7142857142857
"9323",2020-04-18,"Perlis",-61,-70,-77,-94,-38,28,-69.3333333333333,0,-70.7142857142857,-53.5714285714286,-62.7142857142857,-92.7142857142857,-46.8571428571429,26.8571428571429
"9324",2020-04-19,"Perlis",-60,-68,-75,-95,-31,27,-67.6666666666667,0,-71.2857142857143,-54,-62.5714285714286,-92.8571428571429,-46.8571428571429,27
"9325",2020-04-20,"Perlis",-46,-57,-70,-91,-52,26,-57.6666666666667,0,-71.8571428571429,-53.8571428571429,-62.8571428571429,-92.8571428571429,-46.8571428571429,27.1428571428571
"9326",2020-04-21,"Perlis",-46,-54,-67,-92,-51,25,-55.6666666666667,0,-72.2857142857143,-53.2857142857143,-62,-93,-46.8571428571429,27.1428571428571
"9327",2020-04-22,"Perlis",-48,-58,-70,-89,-52,25,-58.6666666666667,0,-72.1428571428571,-52.7142857142857,-61.5714285714286,-92.5714285714286,-46.7142857142857,26.8571428571429
"9328",2020-04-23,"Perlis",-34,-53,-63,-90,-50,25,-50,0,-70.8571428571429,-50.4285714285714,-61.1428571428571,-92.2857142857143,-46.2857142857143,26.4285714285714
"9329",2020-04-24,"Perlis",-51,-68,-72,-94,-53,30,-63.6666666666667,0,-70.5714285714286,-49.4285714285714,-61.1428571428571,-92.1428571428571,-46.7142857142857,26.5714285714286
"9330",2020-04-25,"Perlis",-54,-68,-75,-95,-38,28,-65.6666666666667,0,-70.2857142857143,-48.4285714285714,-60.8571428571429,-92.2857142857143,-46.7142857142857,26.5714285714286
"9331",2020-04-26,"Perlis",-55,-65,-74,-94,-30,27,-64.6666666666667,0,-70.1428571428571,-47.7142857142857,-60.4285714285714,-92.1428571428571,-46.5714285714286,26.5714285714286
"9332",2020-04-27,"Perlis",-49,-51,-71,-93,-51,26,-57,0,-70.2857142857143,-48.1428571428571,-59.5714285714286,-92.4285714285714,-46.4285714285714,26.5714285714286
"9333",2020-04-28,"Perlis",-46,-58,-67,-89,-50,25,-57,0,-70.2857142857143,-48.1428571428571,-60.1428571428571,-92,-46.2857142857143,26.5714285714286
"9334",2020-04-29,"Perlis",-47,-60,-69,-90,-51,25,-58.6666666666667,0,-70.1428571428571,-48,-60.4285714285714,-92.1428571428571,-46.1428571428571,26.5714285714286
"9335",2020-04-30,"Perlis",-37,-57,-70,-91,-49,25,-54.6666666666667,0,-71.1428571428571,-48.4285714285714,-61,-92.2857142857143,-46,26.5714285714286
"9336",2020-05-01,"Perlis",-44,-68,-73,-94,-60,30,-61.6666666666667,0,-71.2857142857143,-47.4285714285714,-61,-92.2857142857143,-47,26.5714285714286
"9337",2020-05-02,"Perlis",-48,-66,-73,-92,-32,25,-62.3333333333333,0,-71,-46.5714285714286,-60.7142857142857,-91.8571428571429,-46.1428571428571,26.1428571428571
"9338",2020-05-03,"Perlis",-48,-64,-73,-92,-26,24,-61.6666666666667,0,-70.8571428571429,-45.5714285714286,-60.5714285714286,-91.5714285714286,-45.5714285714286,25.7142857142857
"9339",2020-05-04,"Perlis",-25,-51,-62,-87,-40,20,-46,0,-69.5714285714286,-42.1428571428571,-60.5714285714286,-90.7142857142857,-44,24.8571428571429
"9340",2020-05-05,"Perlis",-22,-51,-61,-87,-39,20,-44.6666666666667,0,-68.7142857142857,-38.7142857142857,-59.5714285714286,-90.4285714285714,-42.4285714285714,24.1428571428571
"9341",2020-05-06,"Perlis",-17,-39,-58,-88,-39,19,-38,0,-67.1428571428571,-34.4285714285714,-56.5714285714286,-90.1428571428571,-40.7142857142857,23.2857142857143
"9342",2020-05-07,"Perlis",-17,-46,-54,-89,-53,24,-39,0,-64.8571428571429,-31.5714285714286,-55,-89.8571428571429,-41.2857142857143,23.1428571428571
"9343",2020-05-08,"Perlis",-24,-54,-57,-89,-35,21,-45,0,-62.5714285714286,-28.7142857142857,-53,-89.1428571428571,-37.7142857142857,21.8571428571429
"9344",2020-05-09,"Perlis",-27,-61,-57,-86,-20,18,-48.3333333333333,0,-60.2857142857143,-25.7142857142857,-52.2857142857143,-88.2857142857143,-36,20.8571428571429
"9345",2020-05-10,"Perlis",-26,-53,-56,-88,-17,17,-45,0,-57.8571428571429,-22.5714285714286,-50.7142857142857,-87.7142857142857,-34.7142857142857,19.8571428571429
"9346",2020-05-11,"Perlis",-14,-39,-54,-84,-51,19,-35.6666666666667,0,-56.7142857142857,-21,-49,-87.2857142857143,-36.2857142857143,19.7142857142857
"9347",2020-05-12,"Perlis",-16,-47,-52,-83,-34,17,-38.3333333333333,0,-55.4285714285714,-20.1428571428571,-48.4285714285714,-86.7142857142857,-35.5714285714286,19.2857142857143
"9348",2020-05-13,"Perlis",-14,-41,-51,-86,-32,16,-35.3333333333333,0,-54.4285714285714,-19.7142857142857,-48.7142857142857,-86.4285714285714,-34.5714285714286,18.8571428571429
"9349",2020-05-14,"Perlis",-9,-37,-50,-87,-32,17,-32,0,-53.8571428571429,-18.5714285714286,-47.4285714285714,-86.1428571428571,-31.5714285714286,17.8571428571429
"9350",2020-05-15,"Perlis",-15,-54,-51,-89,-30,16,-40,0,-53,-17.2857142857143,-47.4285714285714,-86.1428571428571,-30.8571428571429,17.1428571428571
"9351",2020-05-16,"Perlis",-21,-62,-53,-89,-16,17,-45.3333333333333,0,-52.4285714285714,-16.4285714285714,-47.5714285714286,-86.5714285714286,-30.2857142857143,17
"9352",2020-05-17,"Perlis",-21,-61,-53,-93,-16,18,-45,0,-52,-15.7142857142857,-48.7142857142857,-87.2857142857143,-30.1428571428571,17.1428571428571
"9353",2020-05-18,"Perlis",-2,-45,-47,-87,-29,13,-31.3333333333333,0,-51,-14,-49.5714285714286,-87.7142857142857,-27,16.2857142857143
"9354",2020-05-19,"Perlis",-3,-45,-46,-84,-30,14,-31.3333333333333,0,-50.1428571428571,-12.1428571428571,-49.2857142857143,-87.8571428571429,-26.4285714285714,15.8571428571429
"9355",2020-05-20,"Perlis",2,-44,-44,-84,-31,15,-28.6666666666667,0,-49.1428571428571,-9.85714285714286,-49.7142857142857,-87.5714285714286,-26.2857142857143,15.7142857142857
"9356",2020-05-21,"Perlis",5,-41,-42,-86,-31,15,-26,0,-48,-7.85714285714286,-50.2857142857143,-87.4285714285714,-26.1428571428571,15.4285714285714
"9357",2020-05-22,"Perlis",1,-55,-43,-92,-30,15,-32.3333333333333,0,-46.8571428571429,-5.57142857142857,-50.4285714285714,-87.8571428571429,-26.1428571428571,15.2857142857143
"9358",2020-05-23,"Perlis",-3,-56,-44,-93,-23,14,-34.3333333333333,0,-45.5714285714286,-3,-49.5714285714286,-88.4285714285714,-27.1428571428571,14.8571428571429
"9359",2020-05-24,"Perlis",-61,-34,-60,-94,-31,11,-51.6666666666667,0,-46.5714285714286,-8.71428571428571,-45.7142857142857,-88.5714285714286,-29.2857142857143,13.8571428571429
"9360",2020-05-25,"Perlis",-33,-36,-53,-90,-65,19,-40.6666666666667,0,-47.4285714285714,-13.1428571428571,-44.4285714285714,-89,-34.4285714285714,14.7142857142857
"9361",2020-05-26,"Perlis",-16,-41,-45,-86,-59,19,-34,0,-47.2857142857143,-15,-43.8571428571429,-89.2857142857143,-38.5714285714286,15.4285714285714
"9362",2020-05-27,"Perlis",-11,-42,-42,-89,-36,16,-31.6666666666667,0,-47,-16.8571428571429,-43.5714285714286,-90,-39.2857142857143,15.5714285714286
"9363",2020-05-28,"Perlis",-12,-43,-42,-89,-32,16,-32.3333333333333,0,-47,-19.2857142857143,-43.8571428571429,-90.4285714285714,-39.4285714285714,15.7142857142857
"9364",2020-05-29,"Perlis",-20,-51,-46,-88,-25,16,-39,0,-47.4285714285714,-22.2857142857143,-43.2857142857143,-89.8571428571429,-38.7142857142857,15.8571428571429
"9365",2020-05-30,"Perlis",-23,-54,-48,-90,-9,15,-41.6666666666667,0,-48,-25.1428571428571,-43,-89.4285714285714,-36.7142857142857,16
"9366",2020-05-31,"Perlis",-27,-56,-49,-90,-8,16,-44,0,-46.4285714285714,-20.2857142857143,-46.1428571428571,-88.8571428571429,-33.4285714285714,16.7142857142857
"9367",2020-06-01,"Perlis",-7,-30,-37,-87,-23,10,-24.6666666666667,0,-44.1428571428571,-16.5714285714286,-45.2857142857143,-88.4285714285714,-27.4285714285714,15.4285714285714
"9368",2020-06-02,"Perlis",-13,-43,-38,-85,-24,12,-31.3333333333333,0,-43.1428571428571,-16.1428571428571,-45.5714285714286,-88.2857142857143,-22.4285714285714,14.4285714285714
"9369",2020-06-03,"Perlis",-11,-42,-39,-86,-23,12,-30.6666666666667,0,-42.7142857142857,-16.1428571428571,-45.5714285714286,-87.8571428571429,-20.5714285714286,13.8571428571429
"9370",2020-06-04,"Perlis",-10,-34,-36,-86,-23,13,-26.6666666666667,0,-41.8571428571429,-15.8571428571429,-44.2857142857143,-87.4285714285714,-19.2857142857143,13.4285714285714
"9371",2020-06-05,"Perlis",-20,-49,-41,-90,-20,14,-36.6666666666667,0,-41.1428571428571,-15.8571428571429,-44,-87.7142857142857,-18.5714285714286,13.1428571428571
"9372",2020-06-06,"Perlis",-22,-50,-42,-92,-6,13,-38,0,-40.2857142857143,-15.7142857142857,-43.4285714285714,-88,-18.1428571428571,12.8571428571429
"9373",2020-06-07,"Perlis",-20,-43,-40,-91,-6,13,-34.3333333333333,0,-39,-14.7142857142857,-41.5714285714286,-88.1428571428571,-17.8571428571429,12.4285714285714
"9374",2020-06-08,"Perlis",-8,-24,-36,-85,-54,16,-22.6666666666667,0,-38.8571428571429,-14.8571428571429,-40.7142857142857,-87.8571428571429,-22.2857142857143,13.2857142857143
"9375",2020-06-09,"Perlis",-10,-30,-32,-83,-23,9,-24,0,-38,-14.4285714285714,-38.8571428571429,-87.5714285714286,-22.1428571428571,12.8571428571429
"9376",2020-06-10,"Perlis",-5,-26,-30,-72,-22,7,-20.3333333333333,0,-36.7142857142857,-13.5714285714286,-36.5714285714286,-85.5714285714286,-22,12.1428571428571
"9377",2020-06-11,"Perlis",-1,-15,-26,-72,-22,8,-14,0,-35.2857142857143,-12.2857142857143,-33.8571428571429,-83.5714285714286,-21.8571428571429,11.4285714285714
"9378",2020-06-12,"Perlis",-10,-35,-26,-70,-20,7,-23.6666666666667,0,-33.1428571428571,-10.8571428571429,-31.8571428571429,-80.7142857142857,-21.8571428571429,10.4285714285714
"9379",2020-06-13,"Perlis",-14,-31,-27,-66,-9,5,-24,0,-31,-9.71428571428571,-29.1428571428571,-77,-22.2857142857143,9.28571428571429
"9380",2020-06-14,"Perlis",-18,-36,-33,-71,-9,5,-29,0,-30,-9.42857142857143,-28.1428571428571,-74.1428571428571,-22.7142857142857,8.14285714285714
"9381",2020-06-15,"Perlis",1,-13,-22,-56,-21,4,-11.3333333333333,0,-28,-8.14285714285714,-26.5714285714286,-70,-18,6.42857142857143
